id          first_name  last_name   gender      party       party_duration  age         married     children_count  homeowner   employed    created_at                 updated_at
1765        Raven       Davis       male        democrat    1               74          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2148        Charlene    Wilderman   female      na          18              46          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4337        Karl        Streich     male        democrat    9               47          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
273         Maxwell     Dibbert     female      republican  29              47          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3120        Jamel       Hansen      male        democrat    3               30          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4858        Virginie    Nicolas     female      republican  44              85          0           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
87          Petra       Wehner      male        republican  5               23          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3474        Gaylord     Kuhic       female      democrat    47              70          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
665         Kallie      Greenfelde  male        democrat    47              59          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2207        Otho        Goldner     male        republican  40              51          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1083        Marilyne    Collins     male        democrat    12              23          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
777         Vanessa     O'Hara      male        republican  1               28          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4688        Sidney      Ebert       female      na          4               20          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4554        Estefania   Jaskolski   female      republican  52              89          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
834         Joelle      Mann        male        republican  5               20          1           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2958        Kyle        Schowalter  female      democrat    7               39          0           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3035        Van         Mosciski    female      democrat    26              89          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
